origin_coords,demand_coords,travel_time,wijkcode,wijknaam
52.352356_4.991526,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.380601_4.808558,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.373553_4.852268,52.383729_4.8902195,100000,A05,Haarlemmerbuurt
52.363338_4.953024,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.370423_4.932634,52.383729_4.8902195,375,A05,Haarlemmerbuurt
52.307704_5.002509,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.378434_4.830374,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.3282_4.882657,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.346118_4.922209,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.349677_4.810143,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.36465_4.762661,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.339341_4.908426,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.34695_4.94993,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.306709_4.964399,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.391106_4.916855,52.383729_4.8902195,489,A05,Haarlemmerbuurt
52.385283_4.963883,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.368785_4.926183,52.383729_4.8902195,383,A05,Haarlemmerbuurt
52.378145_4.792047,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.343193_4.850315,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.340692_4.917866,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.353057_4.817727,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.346941_4.926532,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.362706_4.844943,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.372161_4.934287,52.383729_4.8902195,341,A05,Haarlemmerbuurt
52.353412_4.894705,52.383729_4.8902195,503,A05,Haarlemmerbuurt
52.389867_4.953788,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.339242_4.818469,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.360758_4.816634,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.353159_4.800874,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.35059_5.003941,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.354702_4.85755,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.367799_4.909432,52.383729_4.8902195,323,A05,Haarlemmerbuurt
52.415937_4.875358,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.36326_4.844275,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.3624_4.8977,52.383729_4.8902195,471,A05,Haarlemmerbuurt
52.3687_4.8772,52.383729_4.8902195,276,A05,Haarlemmerbuurt
52.366_4.9165,52.383729_4.8902195,380,A05,Haarlemmerbuurt
52.3999_4.9354,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.3668_4.8913,52.383729_4.8902195,365,A05,Haarlemmerbuurt
52.3731_4.8926,52.383729_4.8902195,229,A05,Haarlemmerbuurt
52.3713_4.87531,52.383729_4.8902195,252,A05,Haarlemmerbuurt
52.3594_4.8977,52.383729_4.8902195,458,A05,Haarlemmerbuurt
52.3849549_4.881195,52.383729_4.8902195,83,A05,Haarlemmerbuurt
52.3794976_4.8919539,52.383729_4.8902195,149,A05,Haarlemmerbuurt
52.366831866_4.886996452,52.383729_4.8902195,412,A05,Haarlemmerbuurt
52.37551_4.88661,52.383729_4.8902195,227,A05,Haarlemmerbuurt
52.3631_4.8808,52.383729_4.8902195,332,A05,Haarlemmerbuurt
52.3637_4.8822,52.383729_4.8902195,351,A05,Haarlemmerbuurt
52.380101_4.8825396,52.383729_4.8902195,193,A05,Haarlemmerbuurt
52.3628595_4.8833056,52.383729_4.8902195,374,A05,Haarlemmerbuurt
52.3891743_4.8308528,52.383729_4.8902195,99999,A05,Haarlemmerbuurt
52.366831866_4.889329776,52.383729_4.8902195,395,A05,Haarlemmerbuurt
52.3792_4.8866,52.383729_4.8902195,170,A05,Haarlemmerbuurt
52.371165182_4.891996432,52.383729_4.8902195,316,A05,Haarlemmerbuurt
52.366338_4.88034,52.383729_4.8902195,361,A05,Haarlemmerbuurt
52.36599_4.89594,52.383729_4.8902195,367,A05,Haarlemmerbuurt
52.3688_4.8895,52.383729_4.8902195,341,A05,Haarlemmerbuurt
52.377142358729_4.883511152465,52.383729_4.8902195,255,A05,Haarlemmerbuurt
52.40204_4.89471,52.383729_4.8902195,643,A05,Haarlemmerbuurt
52.3612_4.908,52.383729_4.8902195,344,A05,Haarlemmerbuurt
52.3740734_4.8840706,52.383729_4.8902195,261,A05,Haarlemmerbuurt
52.334105_4.893702,52.3745525_4.8814385,99999,A06,Jordaan
52.395654_4.944886,52.3745525_4.8814385,99999,A06,Jordaan
52.340804_4.881667,52.3745525_4.8814385,99999,A06,Jordaan
52.3373954_4.9180886,52.3745525_4.8814385,99999,A06,Jordaan
52.328393_4.957531,52.3745525_4.8814385,99999,A06,Jordaan
52.403142_4.906788,52.3745525_4.8814385,99999,A06,Jordaan
52.4059_4.941451,52.3745525_4.8814385,99999,A06,Jordaan
52.352356_4.991526,52.3745525_4.8814385,99999,A06,Jordaan
52.380601_4.808558,52.3745525_4.8814385,99999,A06,Jordaan
52.373553_4.852268,52.3745525_4.8814385,100000,A06,Jordaan
52.363338_4.953024,52.3745525_4.8814385,99999,A06,Jordaan
52.370423_4.932634,52.3745525_4.8814385,99999,A06,Jordaan
52.307704_5.002509,52.3745525_4.8814385,99999,A06,Jordaan
52.378434_4.830374,52.3745525_4.8814385,519,A06,Jordaan
52.3282_4.882657,52.3745525_4.8814385,99999,A06,Jordaan
52.346118_4.922209,52.3745525_4.8814385,99999,A06,Jordaan
52.349677_4.810143,52.3745525_4.8814385,99999,A06,Jordaan
52.36465_4.762661,52.3745525_4.8814385,99999,A06,Jordaan
52.339341_4.908426,52.3745525_4.8814385,99999,A06,Jordaan
52.34695_4.94993,52.3745525_4.8814385,99999,A06,Jordaan
52.306709_4.964399,52.3745525_4.8814385,99999,A06,Jordaan
52.391106_4.916855,52.3745525_4.8814385,652,A06,Jordaan
52.385283_4.963883,52.3745525_4.8814385,99999,A06,Jordaan
52.368785_4.926183,52.3745525_4.8814385,547,A06,Jordaan
52.378145_4.792047,52.3745525_4.8814385,99999,A06,Jordaan
52.343193_4.850315,52.3745525_4.8814385,99999,A06,Jordaan
52.340692_4.917866,52.3745525_4.8814385,99999,A06,Jordaan
52.353057_4.817727,52.3745525_4.8814385,99999,A06,Jordaan
52.346941_4.926532,52.3745525_4.8814385,99999,A06,Jordaan
52.362706_4.844943,52.3745525_4.8814385,415,A06,Jordaan
52.372161_4.934287,52.3745525_4.8814385,99999,A06,Jordaan
52.353412_4.894705,52.3745525_4.8814385,429,A06,Jordaan
52.389867_4.953788,52.3745525_4.8814385,99999,A06,Jordaan
52.339242_4.818469,52.3745525_4.8814385,99999,A06,Jordaan
52.360758_4.816634,52.3745525_4.8814385,99999,A06,Jordaan
52.353159_4.800874,52.3745525_4.8814385,99999,A06,Jordaan
52.35059_5.003941,52.3745525_4.8814385,99999,A06,Jordaan
52.354702_4.85755,52.3745525_4.8814385,419,A06,Jordaan
52.367799_4.909432,52.3745525_4.8814385,460,A06,Jordaan
52.415937_4.875358,52.3745525_4.8814385,99999,A06,Jordaan
52.36326_4.844275,52.3745525_4.8814385,414,A06,Jordaan
52.3624_4.8977,52.3745525_4.8814385,425,A06,Jordaan
52.3687_4.8772,52.3745525_4.8814385,168,A06,Jordaan
52.366_4.9165,52.3745525_4.8814385,517,A06,Jordaan
52.3999_4.9354,52.3745525_4.8814385,99999,A06,Jordaan
52.3668_4.8913,52.3745525_4.8814385,318,A06,Jordaan
52.3731_4.8926,52.3745525_4.8814385,167,A06,Jordaan
52.3713_4.87531,52.3745525_4.8814385,135,A06,Jordaan
52.3594_4.8977,52.3745525_4.8814385,395,A06,Jordaan
52.3849549_4.881195,52.3745525_4.8814385,211,A06,Jordaan
52.3794976_4.8919539,52.3745525_4.8814385,218,A06,Jordaan
52.366831866_4.886996452,52.3745525_4.8814385,277,A06,Jordaan
52.37551_4.88661,52.3745525_4.8814385,184,A06,Jordaan
52.3631_4.8808,52.3745525_4.8814385,224,A06,Jordaan
52.3637_4.8822,52.3745525_4.8814385,243,A06,Jordaan
52.380101_4.8825396,52.3745525_4.8814385,216,A06,Jordaan
52.3628595_4.8833056,52.3745525_4.8814385,266,A06,Jordaan
52.3891743_4.8308528,52.3745525_4.8814385,99999,A06,Jordaan
52.366831866_4.889329776,52.3745525_4.8814385,349,A06,Jordaan
52.3792_4.8866,52.3745525_4.8814385,128,A06,Jordaan
52.371165182_4.891996432,52.3745525_4.8814385,234,A06,Jordaan
52.366338_4.88034,52.3745525_4.8814385,253,A06,Jordaan
52.36599_4.89594,52.3745525_4.8814385,321,A06,Jordaan
52.3688_4.8895,52.3745525_4.8814385,215,A06,Jordaan
52.377142358729_4.883511152465,52.3745525_4.8814385,132,A06,Jordaan
52.40204_4.89471,52.3745525_4.8814385,806,A06,Jordaan
52.3612_4.908,52.3745525_4.8814385,416,A06,Jordaan
52.3740734_4.8840706,52.3745525_4.8814385,86,A06,Jordaan
52.334105_4.893702,52.3620555_4.8919255,597,A07,De Weteringschans
52.395654_4.944886,52.3620555_4.8919255,99999,A07,De Weteringschans
52.340804_4.881667,52.3620555_4.8919255,423,A07,De Weteringschans
52.3373954_4.9180886,52.3620555_4.8919255,510,A07,De Weteringschans
52.328393_4.957531,52.3620555_4.8919255,99999,A07,De Weteringschans
52.403142_4.906788,52.3620555_4.8919255,99999,A07,De Weteringschans
52.4059_4.941451,52.3620555_4.8919255,99999,A07,De Weteringschans
52.352356_4.991526,52.3620555_4.8919255,99999,A07,De Weteringschans
52.380601_4.808558,52.3620555_4.8919255,99999,A07,De Weteringschans
52.373553_4.852268,52.3620555_4.8919255,100000,A07,De Weteringschans
52.363338_4.953024,52.3620555_4.8919255,99999,A07,De Weteringschans
52.370423_4.932634,52.3620555_4.8919255,446,A07,De Weteringschans
52.307704_5.002509,52.3620555_4.8919255,99999,A07,De Weteringschans
52.378434_4.830374,52.3620555_4.8919255,99999,A07,De Weteringschans
52.3282_4.882657,52.3620555_4.8919255,99999,A07,De Weteringschans
52.346118_4.922209,52.3620555_4.8919255,372,A07,De Weteringschans
52.349677_4.810143,52.3620555_4.8919255,99999,A07,De Weteringschans
52.36465_4.762661,52.3620555_4.8919255,99999,A07,De Weteringschans
52.339341_4.908426,52.3620555_4.8919255,460,A07,De Weteringschans
52.34695_4.94993,52.3620555_4.8919255,99999,A07,De Weteringschans
52.306709_4.964399,52.3620555_4.8919255,99999,A07,De Weteringschans
52.391106_4.916855,52.3620555_4.8919255,99999,A07,De Weteringschans
52.385283_4.963883,52.3620555_4.8919255,99999,A07,De Weteringschans
52.368785_4.926183,52.3620555_4.8919255,398,A07,De Weteringschans
52.378145_4.792047,52.3620555_4.8919255,99999,A07,De Weteringschans
52.343193_4.850315,52.3620555_4.8919255,99999,A07,De Weteringschans
52.340692_4.917866,52.3620555_4.8919255,532,A07,De Weteringschans
52.353057_4.817727,52.3620555_4.8919255,99999,A07,De Weteringschans
52.346941_4.926532,52.3620555_4.8919255,488,A07,De Weteringschans
52.362706_4.844943,52.3620555_4.8919255,465,A07,De Weteringschans
52.372161_4.934287,52.3620555_4.8919255,469,A07,De Weteringschans
52.353412_4.894705,52.3620555_4.8919255,238,A07,De Weteringschans
52.389867_4.953788,52.3620555_4.8919255,99999,A07,De Weteringschans
52.339242_4.818469,52.3620555_4.8919255,99999,A07,De Weteringschans
52.360758_4.816634,52.3620555_4.8919255,99999,A07,De Weteringschans
52.353159_4.800874,52.3620555_4.8919255,99999,A07,De Weteringschans
52.35059_5.003941,52.3620555_4.8919255,99999,A07,De Weteringschans
52.354702_4.85755,52.3620555_4.8919255,368,A07,De Weteringschans
52.367799_4.909432,52.3620555_4.8919255,338,A07,De Weteringschans
52.415937_4.875358,52.3620555_4.8919255,99999,A07,De Weteringschans
52.36326_4.844275,52.3620555_4.8919255,464,A07,De Weteringschans
52.3624_4.8977,52.3620555_4.8919255,108,A07,De Weteringschans
52.3687_4.8772,52.3620555_4.8919255,220,A07,De Weteringschans
52.366_4.9165,52.3620555_4.8919255,395,A07,De Weteringschans
52.3999_4.9354,52.3620555_4.8919255,99999,A07,De Weteringschans
52.3668_4.8913,52.3620555_4.8919255,151,A07,De Weteringschans
52.3731_4.8926,52.3620555_4.8919255,320,A07,De Weteringschans
52.3713_4.87531,52.3620555_4.8919255,271,A07,De Weteringschans
52.3594_4.8977,52.3620555_4.8919255,126,A07,De Weteringschans
52.3849549_4.881195,52.3620555_4.8919255,389,A07,De Weteringschans
52.3794976_4.8919539,52.3620555_4.8919255,436,A07,De Weteringschans
52.366831866_4.886996452,52.3620555_4.8919255,152,A07,De Weteringschans
52.37551_4.88661,52.3620555_4.8919255,448,A07,De Weteringschans
52.3631_4.8808,52.3620555_4.8919255,152,A07,De Weteringschans
52.3637_4.8822,52.3620555_4.8919255,155,A07,De Weteringschans
52.380101_4.8825396,52.3620555_4.8919255,441,A07,De Weteringschans
52.3628595_4.8833056,52.3620555_4.8919255,133,A07,De Weteringschans
52.3891743_4.8308528,52.3620555_4.8919255,99999,A07,De Weteringschans
52.366831866_4.889329776,52.3620555_4.8919255,181,A07,De Weteringschans
52.3792_4.8866,52.3620555_4.8919255,433,A07,De Weteringschans
52.371165182_4.891996432,52.3620555_4.8919255,301,A07,De Weteringschans
52.366338_4.88034,52.3620555_4.8919255,199,A07,De Weteringschans
52.36599_4.89594,52.3620555_4.8919255,159,A07,De Weteringschans
52.3688_4.8895,52.3620555_4.8919255,275,A07,De Weteringschans
52.377142358729_4.883511152465,52.3620555_4.8919255,422,A07,De Weteringschans
52.40204_4.89471,52.3620555_4.8919255,99999,A07,De Weteringschans
52.3612_4.908,52.3620555_4.8919255,212,A07,De Weteringschans
52.3740734_4.8840706,52.3620555_4.8919255,321,A07,De Weteringschans
52.334105_4.893702,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.395654_4.944886,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.340804_4.881667,52.3644555_4.911765,532,A08,Weesperbuurt/Plantage
52.3373954_4.9180886,52.3644555_4.911765,405,A08,Weesperbuurt/Plantage
52.328393_4.957531,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.403142_4.906788,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.4059_4.941451,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.352356_4.991526,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.380601_4.808558,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.373553_4.852268,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.363338_4.953024,52.3644555_4.911765,421,A08,Weesperbuurt/Plantage
52.370423_4.932634,52.3644555_4.911765,328,A08,Weesperbuurt/Plantage
52.307704_5.002509,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.378434_4.830374,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.3282_4.882657,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.346118_4.922209,52.3644555_4.911765,266,A08,Weesperbuurt/Plantage
52.349677_4.810143,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.36465_4.762661,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.339341_4.908426,52.3644555_4.911765,424,A08,Weesperbuurt/Plantage
52.34695_4.94993,52.3644555_4.911765,742,A08,Weesperbuurt/Plantage
52.306709_4.964399,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.391106_4.916855,52.3644555_4.911765,426,A08,Weesperbuurt/Plantage
52.385283_4.963883,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.368785_4.926183,52.3644555_4.911765,280,A08,Weesperbuurt/Plantage
52.378145_4.792047,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.343193_4.850315,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.340692_4.917866,52.3644555_4.911765,426,A08,Weesperbuurt/Plantage
52.353057_4.817727,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.346941_4.926532,52.3644555_4.911765,383,A08,Weesperbuurt/Plantage
52.362706_4.844943,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.372161_4.934287,52.3644555_4.911765,356,A08,Weesperbuurt/Plantage
52.353412_4.894705,52.3644555_4.911765,247,A08,Weesperbuurt/Plantage
52.389867_4.953788,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.339242_4.818469,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.360758_4.816634,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.353159_4.800874,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.35059_5.003941,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.354702_4.85755,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.367799_4.909432,52.3644555_4.911765,106,A08,Weesperbuurt/Plantage
52.415937_4.875358,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.36326_4.844275,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.3624_4.8977,52.3644555_4.911765,287,A08,Weesperbuurt/Plantage
52.3687_4.8772,52.3644555_4.911765,375,A08,Weesperbuurt/Plantage
52.366_4.9165,52.3644555_4.911765,162,A08,Weesperbuurt/Plantage
52.3999_4.9354,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.3668_4.8913,52.3644555_4.911765,316,A08,Weesperbuurt/Plantage
52.3731_4.8926,52.3644555_4.911765,335,A08,Weesperbuurt/Plantage
52.3713_4.87531,52.3644555_4.911765,426,A08,Weesperbuurt/Plantage
52.3594_4.8977,52.3644555_4.911765,202,A08,Weesperbuurt/Plantage
52.3849549_4.881195,52.3644555_4.911765,413,A08,Weesperbuurt/Plantage
52.3794976_4.8919539,52.3644555_4.911765,455,A08,Weesperbuurt/Plantage
52.366831866_4.886996452,52.3644555_4.911765,361,A08,Weesperbuurt/Plantage
52.37551_4.88661,52.3644555_4.911765,533,A08,Weesperbuurt/Plantage
52.3631_4.8808,52.3644555_4.911765,307,A08,Weesperbuurt/Plantage
52.3637_4.8822,52.3644555_4.911765,326,A08,Weesperbuurt/Plantage
52.380101_4.8825396,52.3644555_4.911765,499,A08,Weesperbuurt/Plantage
52.3628595_4.8833056,52.3644555_4.911765,315,A08,Weesperbuurt/Plantage
52.3891743_4.8308528,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.366831866_4.889329776,52.3644555_4.911765,346,A08,Weesperbuurt/Plantage
52.3792_4.8866,52.3644555_4.911765,476,A08,Weesperbuurt/Plantage
52.371165182_4.891996432,52.3644555_4.911765,423,A08,Weesperbuurt/Plantage
52.366338_4.88034,52.3644555_4.911765,390,A08,Weesperbuurt/Plantage
52.36599_4.89594,52.3644555_4.911765,231,A08,Weesperbuurt/Plantage
52.3688_4.8895,52.3644555_4.911765,440,A08,Weesperbuurt/Plantage
52.377142358729_4.883511152465,52.3644555_4.911765,560,A08,Weesperbuurt/Plantage
52.40204_4.89471,52.3644555_4.911765,99999,A08,Weesperbuurt/Plantage
52.3612_4.908,52.3644555_4.911765,88,A08,Weesperbuurt/Plantage
52.3740734_4.8840706,52.3644555_4.911765,437,A08,Weesperbuurt/Plantage
52.334105_4.893702,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.395654_4.944886,52.3707205_4.9218295,496,A09,Oostelijke Eilanden/Kadijken
52.340804_4.881667,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.3373954_4.9180886,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.328393_4.957531,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.403142_4.906788,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.4059_4.941451,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.352356_4.991526,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.380601_4.808558,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.373553_4.852268,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.363338_4.953024,52.3707205_4.9218295,330,A09,Oostelijke Eilanden/Kadijken
52.370423_4.932634,52.3707205_4.9218295,238,A09,Oostelijke Eilanden/Kadijken
52.307704_5.002509,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.378434_4.830374,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.3282_4.882657,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.346118_4.922209,52.3707205_4.9218295,403,A09,Oostelijke Eilanden/Kadijken
52.349677_4.810143,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.36465_4.762661,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.339341_4.908426,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.34695_4.94993,52.3707205_4.9218295,786,A09,Oostelijke Eilanden/Kadijken
52.306709_4.964399,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.391106_4.916855,52.3707205_4.9218295,379,A09,Oostelijke Eilanden/Kadijken
52.385283_4.963883,52.3707205_4.9218295,673,A09,Oostelijke Eilanden/Kadijken
52.368785_4.926183,52.3707205_4.9218295,140,A09,Oostelijke Eilanden/Kadijken
52.378145_4.792047,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.343193_4.850315,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.340692_4.917866,52.3707205_4.9218295,563,A09,Oostelijke Eilanden/Kadijken
52.353057_4.817727,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.346941_4.926532,52.3707205_4.9218295,520,A09,Oostelijke Eilanden/Kadijken
52.362706_4.844943,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.372161_4.934287,52.3707205_4.9218295,243,A09,Oostelijke Eilanden/Kadijken
52.353412_4.894705,52.3707205_4.9218295,384,A09,Oostelijke Eilanden/Kadijken
52.389867_4.953788,52.3707205_4.9218295,569,A09,Oostelijke Eilanden/Kadijken
52.339242_4.818469,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.360758_4.816634,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.353159_4.800874,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.35059_5.003941,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.354702_4.85755,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.367799_4.909432,52.3707205_4.9218295,203,A09,Oostelijke Eilanden/Kadijken
52.415937_4.875358,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.36326_4.844275,52.3707205_4.9218295,99999,A09,Oostelijke Eilanden/Kadijken
52.3624_4.8977,52.3707205_4.9218295,358,A09,Oostelijke Eilanden/Kadijken
52.3687_4.8772,52.3707205_4.9218295,502,A09,Oostelijke Eilanden/Kadijken
52.366_4.9165,52.3707205_4.9218295,260,A09,Oostelijke Eilanden/Kadijken
52.3999_4.9354,52.3707205_4.9218295,427,A09,Oostelijke Eilanden/Kadijken
52.3668_4.8913,52.3707205_4.9218295,364,A09,Oostelijke Eilanden/Kadijken
52.3731_4.8926,52.3707205_4.9218295,283,A09,Oostelijke Eilanden/Kadijken
52.3713_4.87531,52.3707205_4.9218295,463,A09,Oostelijke Eilanden/Kadijken
52.3594_4.8977,52.3707205_4.9218295,338,A09,Oostelijke Eilanden/Kadijken
52.3849549_4.881195,52.3707205_4.9218295,361,A09,Oostelijke Eilanden/Kadijken
52.3794976_4.8919539,52.3707205_4.9218295,403,A09,Oostelijke Eilanden/Kadijken
