origin_coords,demand_coords,travel_time,wijkcode,wijknaam
52.3322959_4.9316684,52.379876_4.854254,99999,E37,Landlust
52.3725605_4.8669247,52.379876_4.854254,278,E37,Landlust
52.4063049_4.8895732,52.379876_4.854254,99999,E37,Landlust
52.3701069_4.9005251,52.379876_4.854254,540,E37,Landlust
52.3665066_4.802105,52.379876_4.854254,99999,E37,Landlust
52.3488064_4.8436638,52.379876_4.854254,440,E37,Landlust
52.3845943_4.8633189,52.379876_4.854254,132,E37,Landlust
52.3604565_4.920448,52.379876_4.854254,99999,E37,Landlust
52.3488242_4.9148304,52.379876_4.854254,99999,E37,Landlust
52.3962145_4.9548264,52.379876_4.854254,99999,E37,Landlust
52.3016997_4.8818308,52.376243_4.8511805,99999,E38,Erasmuspark
52.308309_4.972099,52.376243_4.8511805,99999,E38,Erasmuspark
52.3411722_4.9559195,52.376243_4.8511805,99999,E38,Erasmuspark
52.3579322_4.8859237,52.376243_4.8511805,508,E38,Erasmuspark
52.306983_5.019014,52.376243_4.8511805,99999,E38,Erasmuspark
52.3322959_4.9316684,52.376243_4.8511805,99999,E38,Erasmuspark
52.3725605_4.8669247,52.376243_4.8511805,346,E38,Erasmuspark
52.4063049_4.8895732,52.376243_4.8511805,99999,E38,Erasmuspark
52.3701069_4.9005251,52.376243_4.8511805,620,E38,Erasmuspark
52.3665066_4.802105,52.376243_4.8511805,503,E38,Erasmuspark
52.3488064_4.8436638,52.376243_4.8511805,483,E38,Erasmuspark
52.3845943_4.8633189,52.376243_4.8511805,211,E38,Erasmuspark
52.3604565_4.920448,52.376243_4.8511805,99999,E38,Erasmuspark
52.3488242_4.9148304,52.376243_4.8511805,99999,E38,Erasmuspark
52.3962145_4.9548264,52.376243_4.8511805,99999,E38,Erasmuspark
52.3016997_4.8818308,52.3786475_4.8413775,99999,E39,De Kolenkit
52.308309_4.972099,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3411722_4.9559195,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3579322_4.8859237,52.3786475_4.8413775,99999,E39,De Kolenkit
52.306983_5.019014,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3322959_4.9316684,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3725605_4.8669247,52.3786475_4.8413775,325,E39,De Kolenkit
52.4063049_4.8895732,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3701069_4.9005251,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3665066_4.802105,52.3786475_4.8413775,413,E39,De Kolenkit
52.3488064_4.8436638,52.3786475_4.8413775,421,E39,De Kolenkit
52.3845943_4.8633189,52.3786475_4.8413775,190,E39,De Kolenkit
52.3604565_4.920448,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3488242_4.9148304,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3962145_4.9548264,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3016997_4.8818308,52.372776_4.861403,99999,E40,Geuzenbuurt
52.308309_4.972099,52.372776_4.861403,99999,E40,Geuzenbuurt
52.3411722_4.9559195,52.372776_4.861403,99999,E40,Geuzenbuurt
52.3579322_4.8859237,52.372776_4.861403,315,E40,Geuzenbuurt
52.306983_5.019014,52.372776_4.861403,99999,E40,Geuzenbuurt
52.3322959_4.9316684,52.372776_4.861403,99999,E40,Geuzenbuurt
52.3725605_4.8669247,52.372776_4.861403,123,E40,Geuzenbuurt
52.4063049_4.8895732,52.372776_4.861403,99999,E40,Geuzenbuurt
52.3701069_4.9005251,52.372776_4.861403,528,E40,Geuzenbuurt
52.3665066_4.802105,52.372776_4.861403,99999,E40,Geuzenbuurt
52.3488064_4.8436638,52.372776_4.861403,496,E40,Geuzenbuurt
52.3845943_4.8633189,52.372776_4.861403,280,E40,Geuzenbuurt
52.3604565_4.920448,52.372776_4.861403,99999,E40,Geuzenbuurt
52.3488242_4.9148304,52.372776_4.861403,99999,E40,Geuzenbuurt
52.3962145_4.9548264,52.372776_4.861403,99999,E40,Geuzenbuurt
52.3016997_4.8818308,52.371973_4.84956,99999,E41,Van Galenbuurt
52.308309_4.972099,52.371973_4.84956,99999,E41,Van Galenbuurt
52.3411722_4.9559195,52.371973_4.84956,99999,E41,Van Galenbuurt
52.3579322_4.8859237,52.371973_4.84956,383,E41,Van Galenbuurt
52.306983_5.019014,52.371973_4.84956,99999,E41,Van Galenbuurt
52.3322959_4.9316684,52.371973_4.84956,99999,E41,Van Galenbuurt
52.3725605_4.8669247,52.371973_4.84956,212,E41,Van Galenbuurt
52.4063049_4.8895732,52.371973_4.84956,99999,E41,Van Galenbuurt
52.3701069_4.9005251,52.371973_4.84956,596,E41,Van Galenbuurt
52.3665066_4.802105,52.371973_4.84956,431,E41,Van Galenbuurt
52.3488064_4.8436638,52.371973_4.84956,392,E41,Van Galenbuurt
52.3845943_4.8633189,52.371973_4.84956,302,E41,Van Galenbuurt
52.3604565_4.920448,52.371973_4.84956,99999,E41,Van Galenbuurt
52.3488242_4.9148304,52.371973_4.84956,99999,E41,Van Galenbuurt
52.3962145_4.9548264,52.371973_4.84956,99999,E41,Van Galenbuurt
52.3016997_4.8818308,52.367247_4.8533065,99999,E42,Hoofdweg e.o.
52.308309_4.972099,52.367247_4.8533065,99999,E42,Hoofdweg e.o.
52.3411722_4.9559195,52.367247_4.8533065,99999,E42,Hoofdweg e.o.
52.3579322_4.8859237,52.367247_4.8533065,403,E42,Hoofdweg e.o.
52.306983_5.019014,52.367247_4.8533065,99999,E42,Hoofdweg e.o.
52.3322959_4.9316684,52.367247_4.8533065,99999,E42,Hoofdweg e.o.
52.3725605_4.8669247,52.367247_4.8533065,266,E42,Hoofdweg e.o.
52.4063049_4.8895732,52.367247_4.8533065,99999,E42,Hoofdweg e.o.
52.3701069_4.9005251,52.367247_4.8533065,650,E42,Hoofdweg e.o.
52.3665066_4.802105,52.367247_4.8533065,527,E42,Hoofdweg e.o.
52.3488064_4.8436638,52.367247_4.8533065,378,E42,Hoofdweg e.o.
52.3845943_4.8633189,52.367247_4.8533065,398,E42,Hoofdweg e.o.
52.3604565_4.920448,52.367247_4.8533065,99999,E42,Hoofdweg e.o.
52.3488242_4.9148304,52.367247_4.8533065,99999,E42,Hoofdweg e.o.
52.3962145_4.9548264,52.367247_4.8533065,99999,E42,Hoofdweg e.o.
52.3016997_4.8818308,52.361007_4.8540625,99999,E43,Westindische Buurt
52.308309_4.972099,52.361007_4.8540625,99999,E43,Westindische Buurt
52.3411722_4.9559195,52.361007_4.8540625,99999,E43,Westindische Buurt
52.3579322_4.8859237,52.361007_4.8540625,311,E43,Westindische Buurt
52.306983_5.019014,52.361007_4.8540625,99999,E43,Westindische Buurt
52.3322959_4.9316684,52.361007_4.8540625,99999,E43,Westindische Buurt
52.3725605_4.8669247,52.361007_4.8540625,347,E43,Westindische Buurt
52.4063049_4.8895732,52.361007_4.8540625,99999,E43,Westindische Buurt
52.3701069_4.9005251,52.361007_4.8540625,692,E43,Westindische Buurt
52.3665066_4.802105,52.361007_4.8540625,439,E43,Westindische Buurt
52.3488064_4.8436638,52.361007_4.8540625,275,E43,Westindische Buurt
52.3845943_4.8633189,52.361007_4.8540625,403,E43,Westindische Buurt
52.3604565_4.920448,52.361007_4.8540625,99999,E43,Westindische Buurt
52.3488242_4.9148304,52.361007_4.8540625,99999,E43,Westindische Buurt
52.3962145_4.9548264,52.361007_4.8540625,99999,E43,Westindische Buurt
52.3016997_4.8818308,52.367594_4.8607925,99999,E75,Chassébuurt
52.308309_4.972099,52.367594_4.8607925,99999,E75,Chassébuurt
52.3411722_4.9559195,52.367594_4.8607925,99999,E75,Chassébuurt
52.3579322_4.8859237,52.367594_4.8607925,339,E75,Chassébuurt
52.306983_5.019014,52.367594_4.8607925,99999,E75,Chassébuurt
52.3322959_4.9316684,52.367594_4.8607925,99999,E75,Chassébuurt
52.3725605_4.8669247,52.367594_4.8607925,278,E75,Chassébuurt
52.4063049_4.8895732,52.367594_4.8607925,99999,E75,Chassébuurt
52.3701069_4.9005251,52.367594_4.8607925,628,E75,Chassébuurt
52.3665066_4.802105,52.367594_4.8607925,99999,E75,Chassébuurt
52.3488064_4.8436638,52.367594_4.8607925,409,E75,Chassébuurt
52.3845943_4.8633189,52.367594_4.8607925,436,E75,Chassébuurt
52.3604565_4.920448,52.367594_4.8607925,99999,E75,Chassébuurt
52.3488242_4.9148304,52.367594_4.8607925,99999,E75,Chassébuurt
52.3962145_4.9548264,52.367594_4.8607925,99999,E75,Chassébuurt
52.3016997_4.8818308,52.392202_4.8011515,99999,F11,Bedrijventerrein Sloterdijk
52.308309_4.972099,52.392202_4.8011515,99999,F11,Bedrijventerrein Sloterdijk
52.3411722_4.9559195,52.392202_4.8011515,99999,F11,Bedrijventerrein Sloterdijk
52.3579322_4.8859237,52.392202_4.8011515,99999,F11,Bedrijventerrein Sloterdijk
52.306983_5.019014,52.392202_4.8011515,99999,F11,Bedrijventerrein Sloterdijk
52.3322959_4.9316684,52.392202_4.8011515,99999,F11,Bedrijventerrein Sloterdijk
52.3725605_4.8669247,52.392202_4.8011515,99999,F11,Bedrijventerrein Sloterdijk
52.4063049_4.8895732,52.392202_4.8011515,99999,F11,Bedrijventerrein Sloterdijk
52.3701069_4.9005251,52.392202_4.8011515,99999,F11,Bedrijventerrein Sloterdijk
52.3665066_4.802105,52.392202_4.8011515,459,F11,Bedrijventerrein Sloterdijk
52.3488064_4.8436638,52.392202_4.8011515,99999,F11,Bedrijventerrein Sloterdijk
52.3845943_4.8633189,52.392202_4.8011515,99999,F11,Bedrijventerrein Sloterdijk
52.3604565_4.920448,52.392202_4.8011515,99999,F11,Bedrijventerrein Sloterdijk
52.3488242_4.9148304,52.392202_4.8011515,99999,F11,Bedrijventerrein Sloterdijk
52.3962145_4.9548264,52.392202_4.8011515,99999,F11,Bedrijventerrein Sloterdijk
52.3016997_4.8818308,52.3806855_4.8290985,99999,F76,Slotermeer-Noordoost
52.308309_4.972099,52.3806855_4.8290985,99999,F76,Slotermeer-Noordoost
52.3411722_4.9559195,52.3806855_4.8290985,99999,F76,Slotermeer-Noordoost
52.3579322_4.8859237,52.3806855_4.8290985,99999,F76,Slotermeer-Noordoost
52.306983_5.019014,52.3806855_4.8290985,99999,F76,Slotermeer-Noordoost
52.3322959_4.9316684,52.3806855_4.8290985,99999,F76,Slotermeer-Noordoost
52.3725605_4.8669247,52.3806855_4.8290985,463,F76,Slotermeer-Noordoost
52.4063049_4.8895732,52.3806855_4.8290985,99999,F76,Slotermeer-Noordoost
52.3701069_4.9005251,52.3806855_4.8290985,99999,F76,Slotermeer-Noordoost
52.3665066_4.802105,52.3806855_4.8290985,334,F76,Slotermeer-Noordoost
52.3488064_4.8436638,52.3806855_4.8290985,532,F76,Slotermeer-Noordoost
52.3845943_4.8633189,52.3806855_4.8290985,328,F76,Slotermeer-Noordoost
52.3604565_4.920448,52.3806855_4.8290985,99999,F76,Slotermeer-Noordoost
52.3488242_4.9148304,52.3806855_4.8290985,99999,F76,Slotermeer-Noordoost
52.3962145_4.9548264,52.3806855_4.8290985,99999,F76,Slotermeer-Noordoost
52.3016997_4.8818308,52.3722285_4.820903,99999,F77,Slotermeer-Zuidwest
52.308309_4.972099,52.3722285_4.820903,99999,F77,Slotermeer-Zuidwest
52.3411722_4.9559195,52.3722285_4.820903,99999,F77,Slotermeer-Zuidwest
52.3579322_4.8859237,52.3722285_4.820903,99999,F77,Slotermeer-Zuidwest
52.306983_5.019014,52.3722285_4.820903,99999,F77,Slotermeer-Zuidwest
52.3322959_4.9316684,52.3722285_4.820903,99999,F77,Slotermeer-Zuidwest
52.3725605_4.8669247,52.3722285_4.820903,481,F77,Slotermeer-Zuidwest
52.4063049_4.8895732,52.3722285_4.820903,99999,F77,Slotermeer-Zuidwest
52.3701069_4.9005251,52.3722285_4.820903,99999,F77,Slotermeer-Zuidwest
52.3665066_4.802105,52.3722285_4.820903,192,F77,Slotermeer-Zuidwest
52.3488064_4.8436638,52.3722285_4.820903,549,F77,Slotermeer-Zuidwest
52.3845943_4.8633189,52.3722285_4.820903,383,F77,Slotermeer-Zuidwest
52.3604565_4.920448,52.3722285_4.820903,99999,F77,Slotermeer-Zuidwest
52.3488242_4.9148304,52.3722285_4.820903,99999,F77,Slotermeer-Zuidwest
52.3962145_4.9548264,52.3722285_4.820903,99999,F77,Slotermeer-Zuidwest
52.3016997_4.8818308,52.3785475_4.801818,99999,F78,Geuzenveld
52.308309_4.972099,52.3785475_4.801818,99999,F78,Geuzenveld
52.3411722_4.9559195,52.3785475_4.801818,99999,F78,Geuzenveld
52.3579322_4.8859237,52.3785475_4.801818,99999,F78,Geuzenveld
52.306983_5.019014,52.3785475_4.801818,99999,F78,Geuzenveld
52.3322959_4.9316684,52.3785475_4.801818,99999,F78,Geuzenveld
52.3725605_4.8669247,52.3785475_4.801818,99999,F78,Geuzenveld
52.4063049_4.8895732,52.3785475_4.801818,99999,F78,Geuzenveld
52.3701069_4.9005251,52.3785475_4.801818,99999,F78,Geuzenveld
52.3665066_4.802105,52.3785475_4.801818,230,F78,Geuzenveld
52.3488064_4.8436638,52.3785475_4.801818,99999,F78,Geuzenveld
52.3845943_4.8633189,52.3785475_4.801818,99999,F78,Geuzenveld
52.3604565_4.920448,52.3785475_4.801818,99999,F78,Geuzenveld
52.3488242_4.9148304,52.3785475_4.801818,99999,F78,Geuzenveld
52.3962145_4.9548264,52.3785475_4.801818,99999,F78,Geuzenveld
52.3016997_4.8818308,52.36634_4.781191,99999,F80,Lutkemeer/Ookmeer
52.308309_4.972099,52.36634_4.781191,99999,F80,Lutkemeer/Ookmeer
52.3411722_4.9559195,52.36634_4.781191,99999,F80,Lutkemeer/Ookmeer
52.3579322_4.8859237,52.36634_4.781191,99999,F80,Lutkemeer/Ookmeer
52.306983_5.019014,52.36634_4.781191,99999,F80,Lutkemeer/Ookmeer
52.3322959_4.9316684,52.36634_4.781191,99999,F80,Lutkemeer/Ookmeer
52.3725605_4.8669247,52.36634_4.781191,99999,F80,Lutkemeer/Ookmeer
52.4063049_4.8895732,52.36634_4.781191,99999,F80,Lutkemeer/Ookmeer
52.3701069_4.9005251,52.36634_4.781191,99999,F80,Lutkemeer/Ookmeer
52.3665066_4.802105,52.36634_4.781191,210,F80,Lutkemeer/Ookmeer
52.3488064_4.8436638,52.36634_4.781191,99999,F80,Lutkemeer/Ookmeer
52.3845943_4.8633189,52.36634_4.781191,99999,F80,Lutkemeer/Ookmeer
52.3604565_4.920448,52.36634_4.781191,99999,F80,Lutkemeer/Ookmeer
52.3488242_4.9148304,52.36634_4.781191,99999,F80,Lutkemeer/Ookmeer
52.3962145_4.9548264,52.36634_4.781191,99999,F80,Lutkemeer/Ookmeer
52.3016997_4.8818308,52.3584475_4.8078815,99999,F81,Osdorp-Oost
52.308309_4.972099,52.3584475_4.8078815,99999,F81,Osdorp-Oost
52.3411722_4.9559195,52.3584475_4.8078815,99999,F81,Osdorp-Oost
52.3579322_4.8859237,52.3584475_4.8078815,99999,F81,Osdorp-Oost
52.306983_5.019014,52.3584475_4.8078815,99999,F81,Osdorp-Oost
52.3322959_4.9316684,52.3584475_4.8078815,99999,F81,Osdorp-Oost
52.3725605_4.8669247,52.3584475_4.8078815,99999,F81,Osdorp-Oost
52.4063049_4.8895732,52.3584475_4.8078815,99999,F81,Osdorp-Oost
52.3701069_4.9005251,52.3584475_4.8078815,99999,F81,Osdorp-Oost
52.3665066_4.802105,52.3584475_4.8078815,125,F81,Osdorp-Oost
52.3488064_4.8436638,52.3584475_4.8078815,400,F81,Osdorp-Oost
52.3845943_4.8633189,52.3584475_4.8078815,99999,F81,Osdorp-Oost
52.3604565_4.920448,52.3584475_4.8078815,99999,F81,Osdorp-Oost
52.3488242_4.9148304,52.3584475_4.8078815,99999,F81,Osdorp-Oost
52.3962145_4.9548264,52.3584475_4.8078815,99999,F81,Osdorp-Oost
52.3016997_4.8818308,52.3648655_4.823301,99999,F85,Slotervaart Noord
52.308309_4.972099,52.3648655_4.823301,99999,F85,Slotervaart Noord
52.3411722_4.9559195,52.3648655_4.823301,99999,F85,Slotervaart Noord
52.3579322_4.8859237,52.3648655_4.823301,99999,F85,Slotervaart Noord
52.306983_5.019014,52.3648655_4.823301,99999,F85,Slotervaart Noord
52.3322959_4.9316684,52.3648655_4.823301,99999,F85,Slotervaart Noord
52.3725605_4.8669247,52.3648655_4.823301,487,F85,Slotervaart Noord
52.4063049_4.8895732,52.3648655_4.823301,99999,F85,Slotervaart Noord
52.3701069_4.9005251,52.3648655_4.823301,99999,F85,Slotervaart Noord
52.3665066_4.802105,52.3648655_4.823301,366,F85,Slotervaart Noord
52.3488064_4.8436638,52.3648655_4.823301,355,F85,Slotervaart Noord
52.3845943_4.8633189,52.3648655_4.823301,453,F85,Slotervaart Noord
52.3604565_4.920448,52.3648655_4.823301,99999,F85,Slotervaart Noord
52.3488242_4.9148304,52.3648655_4.823301,99999,F85,Slotervaart Noord
52.3962145_4.9548264,52.3648655_4.823301,99999,F85,Slotervaart Noord
52.3016997_4.8818308,52.3655225_4.842175,99999,F86,Overtoomse Veld
52.308309_4.972099,52.3655225_4.842175,99999,F86,Overtoomse Veld
52.3411722_4.9559195,52.3655225_4.842175,99999,F86,Overtoomse Veld
52.3579322_4.8859237,52.3655225_4.842175,459,F86,Overtoomse Veld
52.306983_5.019014,52.3655225_4.842175,99999,F86,Overtoomse Veld
52.3322959_4.9316684,52.3655225_4.842175,99999,F86,Overtoomse Veld
52.3725605_4.8669247,52.3655225_4.842175,297,F86,Overtoomse Veld
52.4063049_4.8895732,52.3655225_4.842175,99999,F86,Overtoomse Veld
52.3701069_4.9005251,52.3655225_4.842175,99999,F86,Overtoomse Veld
52.3665066_4.802105,52.3655225_4.842175,363,F86,Overtoomse Veld
52.3488064_4.8436638,52.3655225_4.842175,364,F86,Overtoomse Veld
52.3845943_4.8633189,52.3655225_4.842175,218,F86,Overtoomse Veld
52.3604565_4.920448,52.3655225_4.842175,99999,F86,Overtoomse Veld
52.3488242_4.9148304,52.3655225_4.842175,99999,F86,Overtoomse Veld
52.3962145_4.9548264,52.3655225_4.842175,99999,F86,Overtoomse Veld
52.3016997_4.8818308,52.347788_4.841511,99999,F87,Westlandgracht
52.308309_4.972099,52.347788_4.841511,99999,F87,Westlandgracht
52.3411722_4.9559195,52.347788_4.841511,99999,F87,Westlandgracht
52.3579322_4.8859237,52.347788_4.841511,425,F87,Westlandgracht
52.306983_5.019014,52.347788_4.841511,99999,F87,Westlandgracht
52.3322959_4.9316684,52.347788_4.841511,99999,F87,Westlandgracht
52.3725605_4.8669247,52.347788_4.841511,418,F87,Westlandgracht
52.4063049_4.8895732,52.347788_4.841511,99999,F87,Westlandgracht
52.3701069_4.9005251,52.347788_4.841511,99999,F87,Westlandgracht
52.3665066_4.802105,52.347788_4.841511,399,F87,Westlandgracht
52.3488064_4.8436638,52.347788_4.841511,170,F87,Westlandgracht
52.3845943_4.8633189,52.347788_4.841511,99999,F87,Westlandgracht
52.3604565_4.920448,52.347788_4.841511,99999,F87,Westlandgracht
52.3488242_4.9148304,52.347788_4.841511,99999,F87,Westlandgracht
52.3962145_4.9548264,52.347788_4.841511,99999,F87,Westlandgracht
52.3016997_4.8818308,52.3393375_4.8191235,99999,F88,Sloter-/Riekerpolder
52.308309_4.972099,52.3393375_4.8191235,99999,F88,Sloter-/Riekerpolder
52.3411722_4.9559195,52.3393375_4.8191235,99999,F88,Sloter-/Riekerpolder
52.3579322_4.8859237,52.3393375_4.8191235,99999,F88,Sloter-/Riekerpolder
52.306983_5.019014,52.3393375_4.8191235,99999,F88,Sloter-/Riekerpolder
52.3322959_4.9316684,52.3393375_4.8191235,99999,F88,Sloter-/Riekerpolder
52.3725605_4.8669247,52.3393375_4.8191235,99999,F88,Sloter-/Riekerpolder
52.4063049_4.8895732,52.3393375_4.8191235,99999,F88,Sloter-/Riekerpolder
52.3701069_4.9005251,52.3393375_4.8191235,99999,F88,Sloter-/Riekerpolder
52.3665066_4.802105,52.3393375_4.8191235,468,F88,Sloter-/Riekerpolder
52.3488064_4.8436638,52.3393375_4.8191235,278,F88,Sloter-/Riekerpolder
52.3845943_4.8633189,52.3393375_4.8191235,99999,F88,Sloter-/Riekerpolder
52.3604565_4.920448,52.3393375_4.8191235,99999,F88,Sloter-/Riekerpolder
52.3488242_4.9148304,52.3393375_4.8191235,99999,F88,Sloter-/Riekerpolder
52.3962145_4.9548264,52.3393375_4.8191235,99999,F88,Sloter-/Riekerpolder
52.3016997_4.8818308,52.3512645_4.82624,99999,F89,Slotervaart Zuid
52.308309_4.972099,52.3512645_4.82624,99999,F89,Slotervaart Zuid
52.3411722_4.9559195,52.3512645_4.82624,99999,F89,Slotervaart Zuid
52.3579322_4.8859237,52.3512645_4.82624,99999,F89,Slotervaart Zuid
52.306983_5.019014,52.3512645_4.82624,99999,F89,Slotervaart Zuid
52.3322959_4.9316684,52.3512645_4.82624,99999,F89,Slotervaart Zuid
52.3725605_4.8669247,52.3512645_4.82624,522,F89,Slotervaart Zuid
52.4063049_4.8895732,52.3512645_4.82624,99999,F89,Slotervaart Zuid
52.3701069_4.9005251,52.3512645_4.82624,99999,F89,Slotervaart Zuid
52.3665066_4.802105,52.3512645_4.82624,325,F89,Slotervaart Zuid
52.3488064_4.8436638,52.3512645_4.82624,197,F89,Slotervaart Zuid
52.3845943_4.8633189,52.3512645_4.82624,99999,F89,Slotervaart Zuid
52.3604565_4.920448,52.3512645_4.82624,99999,F89,Slotervaart Zuid
52.3488242_4.9148304,52.3512645_4.82624,99999,F89,Slotervaart Zuid
52.3962145_4.9548264,52.3512645_4.82624,99999,F89,Slotervaart Zuid
52.3016997_4.8818308,52.338292_4.874758,99999,K23,Zuidas
52.308309_4.972099,52.338292_4.874758,99999,K23,Zuidas
52.3411722_4.9559195,52.338292_4.874758,99999,K23,Zuidas
52.3579322_4.8859237,52.338292_4.874758,457,K23,Zuidas
52.306983_5.019014,52.338292_4.874758,99999,K23,Zuidas
52.3322959_4.9316684,52.338292_4.874758,99999,K23,Zuidas
52.3725605_4.8669247,52.338292_4.874758,99999,K23,Zuidas
52.4063049_4.8895732,52.338292_4.874758,99999,K23,Zuidas
52.3701069_4.9005251,52.338292_4.874758,99999,K23,Zuidas
52.3665066_4.802105,52.338292_4.874758,99999,K23,Zuidas
52.3488064_4.8436638,52.338292_4.874758,296,K23,Zuidas
52.3845943_4.8633189,52.338292_4.874758,99999,K23,Zuidas
52.3604565_4.920448,52.338292_4.874758,99999,K23,Zuidas
52.3488242_4.9148304,52.338292_4.874758,482,K23,Zuidas
52.3962145_4.9548264,52.338292_4.874758,99999,K23,Zuidas
52.3016997_4.8818308,52.356232_4.8962705,99999,K24,Oude Pijp
52.308309_4.972099,52.356232_4.8962705,99999,K24,Oude Pijp
52.3411722_4.9559195,52.356232_4.8962705,99999,K24,Oude Pijp
52.3579322_4.8859237,52.356232_4.8962705,174,K24,Oude Pijp
52.306983_5.019014,52.356232_4.8962705,99999,K24,Oude Pijp
52.3322959_4.9316684,52.356232_4.8962705,513,K24,Oude Pijp
52.3725605_4.8669247,52.356232_4.8962705,478,K24,Oude Pijp
52.4063049_4.8895732,52.356232_4.8962705,99999,K24,Oude Pijp
52.3701069_4.9005251,52.356232_4.8962705,469,K24,Oude Pijp
52.3665066_4.802105,52.356232_4.8962705,99999,K24,Oude Pijp
52.3488064_4.8436638,52.356232_4.8962705,600,K24,Oude Pijp
52.3845943_4.8633189,52.356232_4.8962705,99999,K24,Oude Pijp
52.3604565_4.920448,52.356232_4.8962705,289,K24,Oude Pijp
52.3488242_4.9148304,52.356232_4.8962705,343,K24,Oude Pijp
52.3962145_4.9548264,52.356232_4.8962705,99999,K24,Oude Pijp
52.3016997_4.8818308,52.3520905_4.8973225,99999,K25,Nieuwe Pijp
52.308309_4.972099,52.3520905_4.8973225,99999,K25,Nieuwe Pijp
52.3411722_4.9559195,52.3520905_4.8973225,99999,K25,Nieuwe Pijp
52.3579322_4.8859237,52.3520905_4.8973225,266,K25,Nieuwe Pijp
52.306983_5.019014,52.3520905_4.8973225,99999,K25,Nieuwe Pijp
52.3322959_4.9316684,52.3520905_4.8973225,394,K25,Nieuwe Pijp
52.3725605_4.8669247,52.3520905_4.8973225,577,K25,Nieuwe Pijp
52.4063049_4.8895732,52.3520905_4.8973225,99999,K25,Nieuwe Pijp
52.3701069_4.9005251,52.3520905_4.8973225,477,K25,Nieuwe Pijp
52.3665066_4.802105,52.3520905_4.8973225,99999,K25,Nieuwe Pijp
52.3488064_4.8436638,52.3520905_4.8973225,634,K25,Nieuwe Pijp
52.3845943_4.8633189,52.3520905_4.8973225,99999,K25,Nieuwe Pijp
52.3604565_4.920448,52.3520905_4.8973225,297,K25,Nieuwe Pijp
52.3488242_4.9148304,52.3520905_4.8973225,257,K25,Nieuwe Pijp
52.3962145_4.9548264,52.3520905_4.8973225,99999,K25,Nieuwe Pijp
52.3016997_4.8818308,52.3506785_4.9028035,99999,K26,Zuid Pijp
52.308309_4.972099,52.3506785_4.9028035,99999,K26,Zuid Pijp
52.3411722_4.9559195,52.3506785_4.9028035,99999,K26,Zuid Pijp
52.3579322_4.8859237,52.3506785_4.9028035,235,K26,Zuid Pijp
52.306983_5.019014,52.3506785_4.9028035,99999,K26,Zuid Pijp
52.3322959_4.9316684,52.3506785_4.9028035,300,K26,Zuid Pijp
52.3725605_4.8669247,52.3506785_4.9028035,537,K26,Zuid Pijp
52.4063049_4.8895732,52.3506785_4.9028035,99999,K26,Zuid Pijp
52.3701069_4.9005251,52.3506785_4.9028035,438,K26,Zuid Pijp
52.3665066_4.802105,52.3506785_4.9028035,99999,K26,Zuid Pijp
52.3488064_4.8436638,52.3506785_4.9028035,99999,K26,Zuid Pijp
52.3845943_4.8633189,52.3506785_4.9028035,99999,K26,Zuid Pijp
52.3604565_4.920448,52.3506785_4.9028035,257,K26,Zuid Pijp
52.3488242_4.9148304,52.3506785_4.9028035,163,K26,Zuid Pijp
52.3962145_4.9548264,52.3506785_4.9028035,99999,K26,Zuid Pijp
52.3016997_4.8818308,52.3480815_4.8481375,99999,K44,Hoofddorppleinbuurt
52.308309_4.972099,52.3480815_4.8481375,99999,K44,Hoofddorppleinbuurt
52.3411722_4.9559195,52.3480815_4.8481375,99999,K44,Hoofddorppleinbuurt
52.3579322_4.8859237,52.3480815_4.8481375,410,K44,Hoofddorppleinbuurt
52.306983_5.019014,52.3480815_4.8481375,99999,K44,Hoofddorppleinbuurt
52.3322959_4.9316684,52.3480815_4.8481375,99999,K44,Hoofddorppleinbuurt
52.3725605_4.8669247,52.3480815_4.8481375,466,K44,Hoofddorppleinbuurt
